"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue May 23 14:31:14 GMT 2023","Tue May 23 14:32:52 GMT 2023","98107","","tests.mobile.MobileSecondTest","","tests.mobile.MobileSecondTest","cardMtsCashBack","cardMtsCashBack()",""
"broken","Tue May 23 14:34:24 GMT 2023","Tue May 23 14:35:55 GMT 2023","91280","","tests.desktop.ThirdTest","","tests.desktop.ThirdTest","credit","credit()",""
"broken","Tue May 23 14:40:29 GMT 2023","Tue May 23 14:42:01 GMT 2023","91252","","tests.desktop.FirstTest","","tests.desktop.FirstTest","cardMtsCashback","cardMtsCashback(String) [1] 1999999999",""
"broken","Tue May 23 14:38:58 GMT 2023","Tue May 23 14:40:29 GMT 2023","91239","","tests.desktop.FiveTest","","tests.desktop.FiveTest","businessCredit","businessCredit()",""
"broken","Tue May 23 14:35:55 GMT 2023","Tue May 23 14:37:27 GMT 2023","91405","","tests.desktop.FourTest","","tests.desktop.FourTest","ipoteka","ipoteka()",""
"broken","Tue May 23 14:42:01 GMT 2023","Tue May 23 14:43:32 GMT 2023","91200","","tests.desktop.FirstTest","","tests.desktop.FirstTest","cardMtsCashback","cardMtsCashback(String) [2] 1000000000",""
"broken","Tue May 23 14:32:52 GMT 2023","Tue May 23 14:34:24 GMT 2023","91786","","tests.mobile.MobileFirstTest","","tests.mobile.MobileFirstTest","cardMtsCashBack","cardMtsCashBack()",""
"broken","Tue May 23 14:37:27 GMT 2023","Tue May 23 14:38:58 GMT 2023","91209","","tests.desktop.SecondTest","","tests.desktop.SecondTest","depositAndAccounts","depositAndAccounts()",""
