"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu May 25 07:52:18 GMT 2023","Thu May 25 07:54:10 GMT 2023","111370","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsCheckData","Проверка данных на странице с выбором вклада и на отдельной странице вклада",""
"broken","Thu May 25 07:52:18 GMT 2023","Thu May 25 07:54:07 GMT 2023","109007","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsTimeBetween","Ввод пробела в поле ""Срок вклада"" значение ""22"" - между 20 и 24",""
"broken","Thu May 25 07:52:18 GMT 2023","Thu May 25 07:53:14 GMT 2023","55976","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsTimeSpace","Ввод пробела в поле ""Срок вклада""",""
"broken","Thu May 25 07:48:16 GMT 2023","Thu May 25 07:50:03 GMT 2023","107315","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditTrue","Отправка заявки с корректными данными",""
"broken","Thu May 25 07:52:19 GMT 2023","Thu May 25 07:53:49 GMT 2023","90106","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsTimeBig","Ввод в поле ""Срок вклада"" большое значение",""
"broken","Thu May 25 07:50:25 GMT 2023","Thu May 25 07:52:17 GMT 2023","111623","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditFalseEmail","Ввод в поле электронная почта неверных данных [2] Иван Иванович@m.r",""
"broken","Thu May 25 07:52:18 GMT 2023","Thu May 25 07:53:14 GMT 2023","55823","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsFalseFIO","Ввод на отдельной странице вклада в поле ""ФИО"" чисел и английских букв [1] 0",""
"failed","Thu May 25 07:48:15 GMT 2023","Thu May 25 07:49:25 GMT 2023","69558","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditSumBig","Ввод в поле ""Сумма"" большого числа",""
"broken","Thu May 25 07:48:16 GMT 2023","Thu May 25 07:50:05 GMT 2023","109183","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditFalseOldBirthday","Ввод в поле ""Дата рождения"" - ""сегодняшяя дата ""-"" 80 лет""",""
"broken","Thu May 25 07:52:18 GMT 2023","Thu May 25 07:53:13 GMT 2023","54814","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsOneCharFIO","Ввод на отдельной странице вклада в поле ""ФИО"" одной буквы",""
"broken","Thu May 25 07:50:25 GMT 2023","Thu May 25 07:52:17 GMT 2023","112087","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditOneNumberPhone","Ввод в поле ""Мобильный телефон"" одной цифры",""
"broken","Thu May 25 07:48:00 GMT 2023","Thu May 25 07:48:15 GMT 2023","14535","","Поверка мобильного сценария: вход в личный кабинет","","tests.mobile.MobileSecondTest","cardInputFalsePhone","Ввод в поле телефона неправильного номера - все единицы",""
"broken","Thu May 25 07:54:11 GMT 2023","Thu May 25 07:55:05 GMT 2023","54376","","Поверка сценария: оформление MTS CASHBACK на главной странице","","tests.desktop.FirstTest","cardMtsCashbackRandom","Ввод кода, Отправка заявки с вводом в поля рандомных цифр в поле дата и ввода в поле телефон [1] 1999999999",""
"broken","Thu May 25 07:50:26 GMT 2023","Thu May 25 07:51:56 GMT 2023","90078","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditFalseLongF","Ввод в поле ""Контактное лицо"" длинную фамилию",""
"broken","Thu May 25 07:48:16 GMT 2023","Thu May 25 07:49:32 GMT 2023","76163","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditTimeBig","Ввод в поле ""Срок"" пробел",""
"broken","Thu May 25 07:48:16 GMT 2023","Thu May 25 07:50:25 GMT 2023","128700","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditEmptyFields","Отправка заявки на кредит с пустыми полями",""
"broken","Thu May 25 07:54:11 GMT 2023","Thu May 25 07:55:05 GMT 2023","53918","","Поверка сценария: оформление MTS CASHBACK на главной странице","","tests.desktop.FirstTest","cardMtsCashbackEmpty","Отправка заявки с пустыми полями",""
"broken","Thu May 25 07:48:16 GMT 2023","Thu May 25 07:49:11 GMT 2023","55540","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditSumSpace","Ввод пробела в поле ""Сумма""",""
"broken","Thu May 25 07:48:16 GMT 2023","Thu May 25 07:50:05 GMT 2023","109060","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditFalseYoungBirthday","Ввод в поле ""Дата рождения"" - ""сегодняшяя дата ""-"" 2 года""",""
"broken","Thu May 25 07:48:15 GMT 2023","Thu May 25 07:49:10 GMT 2023","54511","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditTimeSpace","Ввод в поле ""Срок"" большого числа",""
"broken","Thu May 25 07:50:25 GMT 2023","Thu May 25 07:51:20 GMT 2023","55014","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditFalseFIO","Ввод в поле ""Контактное лицо"" чисел и английских букв [1] 0",""
"broken","Thu May 25 07:48:16 GMT 2023","Thu May 25 07:49:47 GMT 2023","90178","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditFalseFIO","Ввод в поле ""ФИО"": [1] .",""
"broken","Thu May 25 07:48:16 GMT 2023","Thu May 25 07:49:47 GMT 2023","90212","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditFalseFIO","Ввод в поле ""ФИО"": [3] Petr Petrov",""
"broken","Thu May 25 07:50:25 GMT 2023","Thu May 25 07:51:21 GMT 2023","55502","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditEmpty","Отправка заявки с пустыми полями",""
"broken","Thu May 25 07:48:15 GMT 2023","Thu May 25 07:48:15 GMT 2023","406","","Поверка мобильного сценария: оформление карты MTS CASHBACK","","tests.mobile.MobileFirstTest","cardMtsCashBackTrue","Ввод кода, Отправка заявки с вводом в поля рандомных цифр в поле дата и телефон",""
"broken","Thu May 25 07:52:19 GMT 2023","Thu May 25 07:54:11 GMT 2023","112056","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsSumBig","Ввод в поле ""Сумма вклада"" большого числа",""
"passed","Thu May 25 07:48:15 GMT 2023","Thu May 25 07:48:39 GMT 2023","23340","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditPhoneOneNumber","Ввод в поле ""Мобильный телефон"" одной цифры",""
