"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 25 18:09:08 GMT 2023","Thu May 25 18:09:23 GMT 2023","14185","","Поверка сценария: оформление MTS CASHBACK на главной странице","","tests.desktop.FirstTest","cardMtsCashbackRandom","Ввод кода, Отправка заявки с вводом в поля рандомных цифр в поле дата и ввода в поле телефон [1] 1999999999",""
"passed","Thu May 25 18:05:04 GMT 2023","Thu May 25 18:06:48 GMT 2023","104221","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditEmptyFields","Отправка заявки на кредит с пустыми полями",""
"passed","Thu May 25 18:04:51 GMT 2023","Thu May 25 18:05:01 GMT 2023","9936","","Поверка мобильного сценария: оформление карты MTS CASHBACK","","tests.mobile.MobileFirstTest","cardMtsCashBackFalseData","Отправка заявки с вводом в поля по одной цифре",""
"passed","Thu May 25 18:05:03 GMT 2023","Thu May 25 18:06:48 GMT 2023","105527","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditSumSpace","Ввод пробела в поле ""Сумма""",""
"passed","Thu May 25 18:07:25 GMT 2023","Thu May 25 18:09:00 GMT 2023","94785","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsOneCharFIO","Ввод на отдельной странице вклада в поле ""ФИО"" одной буквы",""
"passed","Thu May 25 18:07:25 GMT 2023","Thu May 25 18:09:00 GMT 2023","94745","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsFalseFIO","Ввод на отдельной странице вклада в поле ""ФИО"" чисел и английских букв [1] 0",""
"passed","Thu May 25 18:05:05 GMT 2023","Thu May 25 18:06:53 GMT 2023","108043","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditFalseFIO","Ввод в поле ""ФИО"": [1] .",""
"passed","Thu May 25 18:04:19 GMT 2023","Thu May 25 18:04:51 GMT 2023","32655","","Поверка мобильного сценария: вход в личный кабинет","","tests.mobile.MobileSecondTest","cardInput","Ввод кода, Отправка заявки с вводом правильного телефона - все девятки",""
"passed","Thu May 25 18:04:09 GMT 2023","Thu May 25 18:04:50 GMT 2023","40521","","Поверка мобильного сценария: вход в личный кабинет","","tests.mobile.MobileSecondTest","cardInputOneNumberPhone","Ввод одной цифры в поле телефона",""
"passed","Thu May 25 18:07:25 GMT 2023","Thu May 25 18:08:33 GMT 2023","68560","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsTimeSpace","Ввод пробела в поле ""Срок вклада""",""
"passed","Thu May 25 18:05:07 GMT 2023","Thu May 25 18:06:55 GMT 2023","108125","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditFalseFIO","Ввод в поле ""ФИО"": [2] 0",""
"passed","Thu May 25 18:09:08 GMT 2023","Thu May 25 18:09:20 GMT 2023","11853","","Поверка сценария: оформление MTS CASHBACK на главной странице","","tests.desktop.FirstTest","cardMtsCashbackOneNumber","Отправка заявки с вводом в поля по одной цифре",""
"passed","Thu May 25 18:05:03 GMT 2023","Thu May 25 18:06:49 GMT 2023","106463","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditTimeSpace","Ввод в поле ""Срок"" большого числа",""
"passed","Thu May 25 18:04:51 GMT 2023","Thu May 25 18:05:03 GMT 2023","11271","","Поверка мобильного сценария: оформление карты MTS CASHBACK","","tests.mobile.MobileFirstTest","cardMtsCashBackTrue","Ввод кода, Отправка заявки с вводом в поля рандомных цифр в поле дата и телефон",""
"passed","Thu May 25 18:05:04 GMT 2023","Thu May 25 18:06:54 GMT 2023","110855","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditFalseOldBirthday","Ввод в поле ""Дата рождения"" - ""сегодняшяя дата ""-"" 80 лет""",""
"passed","Thu May 25 18:05:03 GMT 2023","Thu May 25 18:06:50 GMT 2023","107089","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditAllowConditions","Проверка отправки заявки без галочки ""Я согласен с условиями рассмотрения заявки""",""
"passed","Thu May 25 18:07:26 GMT 2023","Thu May 25 18:08:35 GMT 2023","68966","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsTimeBig","Ввод в поле ""Срок вклада"" большое значение",""
"passed","Thu May 25 18:05:04 GMT 2023","Thu May 25 18:07:25 GMT 2023","140924","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditFalseFIO2","Ввод в поле ""ФИО"" большого числа знаков:",""
"passed","Thu May 25 18:04:09 GMT 2023","Thu May 25 18:04:50 GMT 2023","40713","","Поверка мобильного сценария: вход в личный кабинет","","tests.mobile.MobileSecondTest","cardInputFalsePhone","Ввод в поле телефона неправильного номера - все единицы",""
"passed","Thu May 25 18:04:51 GMT 2023","Thu May 25 18:04:58 GMT 2023","7021","","Поверка мобильного сценария: оформление карты MTS CASHBACK","","tests.mobile.MobileFirstTest","cardMtsCashBackEmpty","Отправка заявки с пустыми полями",""
"passed","Thu May 25 18:09:08 GMT 2023","Thu May 25 18:09:18 GMT 2023","9962","","Поверка сценария: оформление MTS CASHBACK на главной странице","","tests.desktop.FirstTest","cardMtsCashbackEmpty","Отправка заявки с пустыми полями",""
"passed","Thu May 25 18:07:26 GMT 2023","Thu May 25 18:08:59 GMT 2023","93407","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsEmptyField","Проверка отправления заявки с пустыми полями",""
"passed","Thu May 25 18:05:03 GMT 2023","Thu May 25 18:07:02 GMT 2023","118824","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditTrue","Отправка заявки с корректными данными",""
"passed","Thu May 25 18:05:05 GMT 2023","Thu May 25 18:06:52 GMT 2023","107104","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditFalseEmail","Ввод в поле ""Электронная почта"" одного символа",""
"passed","Thu May 25 18:05:03 GMT 2023","Thu May 25 18:06:47 GMT 2023","104119","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditTimeBig","Ввод в поле ""Срок"" пробел",""
"passed","Thu May 25 18:07:25 GMT 2023","Thu May 25 18:08:57 GMT 2023","92216","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsCheckData","Проверка данных на странице с выбором вклада и на отдельной странице вклада",""
"failed","Thu May 25 18:07:25 GMT 2023","Thu May 25 18:09:08 GMT 2023","102704","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsTrue","Заполнение и отправка формы на депозит на отдельной странице",""
"passed","Thu May 25 18:07:26 GMT 2023","Thu May 25 18:08:28 GMT 2023","62318","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsSumSpace","Ввод пробела в поле ""Сумма вклада""",""
