"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 25 14:44:14 GMT 2023","Thu May 25 14:44:50 GMT 2023","35846","","Поверка мобильного сценария: вход в личный кабинет","","tests.mobile.MobileSecondTest","cardInputFalsePhone","Ввод в поле телефона неправильного номера - все единицы",""
"failed","Thu May 25 14:46:29 GMT 2023","Thu May 25 14:47:08 GMT 2023","38443","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditFalseFI","Ввод в поле ""Контактное лицо"" одной буквы",""
"passed","Thu May 25 14:45:01 GMT 2023","Thu May 25 14:46:29 GMT 2023","87755","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditFalseFIO2","Ввод в поле ""ФИО"" большого числа знаков:",""
"failed","Thu May 25 14:46:29 GMT 2023","Thu May 25 14:47:09 GMT 2023","39841","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditFalseFIO","Ввод в поле ""Контактное лицо"" чисел и английских букв [1] 0",""
"passed","Thu May 25 14:46:29 GMT 2023","Thu May 25 14:47:13 GMT 2023","44099","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditFalseLongF","Ввод в поле ""Контактное лицо"" длинную фамилию",""
"passed","Thu May 25 14:44:52 GMT 2023","Thu May 25 14:44:57 GMT 2023","5138","","Поверка мобильного сценария: оформление карты MTS CASHBACK","","tests.mobile.MobileFirstTest","cardMtsCashBackEmpty","Отправка заявки с пустыми полями",""
"passed","Thu May 25 14:47:17 GMT 2023","Thu May 25 14:47:54 GMT 2023","37560","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsSumSpace","Ввод пробела в поле ""Сумма вклада""",""
"passed","Thu May 25 14:45:00 GMT 2023","Thu May 25 14:46:04 GMT 2023","63838","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditSumSpace","Ввод пробела в поле ""Сумма""",""
"failed","Thu May 25 14:46:29 GMT 2023","Thu May 25 14:47:09 GMT 2023","39598","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditOneNumberPhone","Ввод в поле ""Мобильный телефон"" одной цифры",""
"passed","Thu May 25 14:46:29 GMT 2023","Thu May 25 14:47:16 GMT 2023","46948","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditTrue","Отправка заявки с корректными данными",""
"passed","Thu May 25 14:47:17 GMT 2023","Thu May 25 14:48:11 GMT 2023","54824","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsEmptyField","Проверка отправления заявки с пустыми полями",""
