"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 25 15:14:24 GMT 2023","Thu May 25 15:16:11 GMT 2023","107641","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditFalseFIO","Ввод в поле ""ФИО"": [3] Petr Petrov",""
"passed","Thu May 25 15:14:21 GMT 2023","Thu May 25 15:16:06 GMT 2023","104377","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditTimeSpace","Ввод в поле ""Срок"" большого числа",""
"passed","Thu May 25 15:14:21 GMT 2023","Thu May 25 15:16:07 GMT 2023","105867","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditAllowConditions","Проверка отправки заявки без галочки ""Я согласен с условиями рассмотрения заявки""",""
"passed","Thu May 25 15:16:37 GMT 2023","Thu May 25 15:17:42 GMT 2023","64909","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsTimeBetween","Ввод пробела в поле ""Срок вклада"" значение ""22"" - между 20 и 24",""
"failed","Thu May 25 15:16:37 GMT 2023","Thu May 25 15:18:18 GMT 2023","100400","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsTrue","Заполнение и отправка формы на депозит на отдельной странице",""
"passed","Thu May 25 15:14:10 GMT 2023","Thu May 25 15:14:20 GMT 2023","9965","","Поверка мобильного сценария: оформление карты MTS CASHBACK","","tests.mobile.MobileFirstTest","cardMtsCashBackFalseData","Отправка заявки с вводом в поля по одной цифре",""
"passed","Thu May 25 15:16:37 GMT 2023","Thu May 25 15:17:44 GMT 2023","66893","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsTimeBig","Ввод в поле ""Срок вклада"" большое значение",""
"passed","Thu May 25 15:16:37 GMT 2023","Thu May 25 15:18:10 GMT 2023","93283","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsFalseFIO","Ввод на отдельной странице вклада в поле ""ФИО"" чисел и английских букв [1] 0",""
"passed","Thu May 25 15:14:21 GMT 2023","Thu May 25 15:16:05 GMT 2023","103432","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditSumBig","Ввод в поле ""Сумма"" большого числа",""
"passed","Thu May 25 15:16:37 GMT 2023","Thu May 25 15:17:36 GMT 2023","58592","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsTimeButton","Нажать на кнопку с цифрой под полем ""Срок вклада""",""
"passed","Thu May 25 15:14:22 GMT 2023","Thu May 25 15:16:37 GMT 2023","134514","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditFalseFIO2","Ввод в поле ""ФИО"" большого числа знаков:",""
"passed","Thu May 25 15:18:18 GMT 2023","Thu May 25 15:18:32 GMT 2023","14054","","Поверка сценария: оформление MTS CASHBACK на главной странице","","tests.desktop.FirstTest","cardMtsCashbackRandom","Ввод кода, Отправка заявки с вводом в поля рандомных цифр в поле дата и ввода в поле телефон [2] 1000000000",""
"failed","Thu May 25 15:14:24 GMT 2023","Thu May 25 15:16:02 GMT 2023","97793","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditFalseFIO","Ввод в поле ""ФИО"": [1] .",""
"passed","Thu May 25 15:16:37 GMT 2023","Thu May 25 15:18:10 GMT 2023","93105","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsFalseFIO","Ввод на отдельной странице вклада в поле ""ФИО"" чисел и английских букв [2] Petr Petrov",""
"passed","Thu May 25 15:13:29 GMT 2023","Thu May 25 15:14:09 GMT 2023","39599","","Поверка мобильного сценария: вход в личный кабинет","","tests.mobile.MobileSecondTest","cardInputFalsePhone","Ввод в поле телефона неправильного номера - все единицы",""
"passed","Thu May 25 15:18:18 GMT 2023","Thu May 25 15:18:30 GMT 2023","12252","","Поверка сценария: оформление MTS CASHBACK на главной странице","","tests.desktop.FirstTest","cardMtsCashbackOneNumber","Отправка заявки с вводом в поля по одной цифре",""
"passed","Thu May 25 15:16:37 GMT 2023","Thu May 25 15:17:41 GMT 2023","63924","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsSumBig","Ввод в поле ""Сумма вклада"" большого числа",""
"passed","Thu May 25 15:14:21 GMT 2023","Thu May 25 15:16:03 GMT 2023","101628","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditSumSpace","Ввод пробела в поле ""Сумма""",""
"passed","Thu May 25 15:13:36 GMT 2023","Thu May 25 15:14:10 GMT 2023","33679","","Поверка мобильного сценария: вход в личный кабинет","","tests.mobile.MobileSecondTest","cardInput","Ввод кода, Отправка заявки с вводом правильного телефона - все девятки",""
