"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu May 25 07:10:28 GMT 2023","Thu May 25 07:10:29 GMT 2023","545","","Поверка мобильного сценария: оформление карты MTS CASHBACK","","tests.mobile.MobileFirstTest","cardMtsCashBackTrue","Ввод кода, Отправка заявки с вводом в поля рандомных цифр в поле дата и телефон",""
"broken","Thu May 25 07:10:19 GMT 2023","Thu May 25 07:10:28 GMT 2023","9077","","Поверка мобильного сценария: вход в личный кабинет","","tests.mobile.MobileSecondTest","cardInput","Ввод кода, Отправка заявки с вводом правильного телефона - все девятки",""
"broken","Thu May 25 07:10:32 GMT 2023","Thu May 25 07:10:33 GMT 2023","979","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditOneNumberPhone","Ввод в поле ""Мобильный телефон"" одной цифры",""
"broken","Thu May 25 07:10:34 GMT 2023","Thu May 25 07:10:35 GMT 2023","834","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsSumSpace","Ввод пробела в поле ""Сумма вклада""",""
"broken","Thu May 25 07:10:30 GMT 2023","Thu May 25 07:10:31 GMT 2023","1057","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditFalseOldBirthday","Ввод в поле ""Дата рождения"" - ""сегодняшяя дата ""-"" 80 лет""",""
"broken","Thu May 25 07:10:28 GMT 2023","Thu May 25 07:10:29 GMT 2023","617","","Поверка мобильного сценария: оформление карты MTS CASHBACK","","tests.mobile.MobileFirstTest","cardMtsCashBackEmpty","Отправка заявки с пустыми полями",""
"broken","Thu May 25 07:10:29 GMT 2023","Thu May 25 07:10:30 GMT 2023","745","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditAllowConditions","Проверка отправки заявки без галочки ""Я согласен с условиями рассмотрения заявки""",""
"broken","Thu May 25 07:10:32 GMT 2023","Thu May 25 07:10:32 GMT 2023","784","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditFalseFIO","Ввод в поле ""Контактное лицо"" чисел и английских букв [1] 0",""
"broken","Thu May 25 07:10:30 GMT 2023","Thu May 25 07:10:31 GMT 2023","829","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditFalseFIO2","Ввод в поле ""ФИО"" большого числа знаков:",""
"broken","Thu May 25 07:10:11 GMT 2023","Thu May 25 07:10:28 GMT 2023","17498","","Поверка мобильного сценария: вход в личный кабинет","","tests.mobile.MobileSecondTest","cardInputFalsePhone","Ввод в поле телефона неправильного номера - все единицы",""
"broken","Thu May 25 07:10:32 GMT 2023","Thu May 25 07:10:33 GMT 2023","938","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditFalseEmail","Ввод в поле электронная почта неверных данных [2] Иван Иванович@m.r",""
"broken","Thu May 25 07:10:34 GMT 2023","Thu May 25 07:10:35 GMT 2023","1139","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsEmptyField","Проверка отправления заявки с пустыми полями",""
"broken","Thu May 25 07:10:32 GMT 2023","Thu May 25 07:10:33 GMT 2023","1097","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditFalseLongI","Ввод в поле ""Контактное лицо"" длинное имя",""
"broken","Thu May 25 07:10:34 GMT 2023","Thu May 25 07:10:35 GMT 2023","1108","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsFalseFIO","Ввод на отдельной странице вклада в поле ""ФИО"" чисел и английских букв [1] 0",""
"broken","Thu May 25 07:10:11 GMT 2023","Thu May 25 07:10:28 GMT 2023","17506","","Поверка мобильного сценария: вход в личный кабинет","","tests.mobile.MobileSecondTest","cardInputOneNumberPhone","Ввод одной цифры в поле телефона",""
"broken","Thu May 25 07:10:33 GMT 2023","Thu May 25 07:10:35 GMT 2023","1082","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsFalseFIO","Ввод на отдельной странице вклада в поле ""ФИО"" чисел и английских букв [2] Petr Petrov",""
"broken","Thu May 25 07:10:34 GMT 2023","Thu May 25 07:10:35 GMT 2023","1002","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsSumBig","Ввод в поле ""Сумма вклада"" большого числа",""
"broken","Thu May 25 07:10:31 GMT 2023","Thu May 25 07:10:32 GMT 2023","746","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditInnEmpty","Ввод в поле ИНН пробела",""
"broken","Thu May 25 07:10:35 GMT 2023","Thu May 25 07:10:36 GMT 2023","651","","Поверка сценария: оформление MTS CASHBACK на главной странице","","tests.desktop.FirstTest","cardMtsCashbackEmpty","Отправка заявки с пустыми полями",""
"broken","Thu May 25 07:10:34 GMT 2023","Thu May 25 07:10:35 GMT 2023","1054","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsTimeButton","Нажать на кнопку с цифрой под полем ""Срок вклада""",""
"broken","Thu May 25 07:10:32 GMT 2023","Thu May 25 07:10:33 GMT 2023","1074","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditAllowCondition","Проверка необходимости согласия с условиями обработки персональных данных",""
"broken","Thu May 25 07:10:34 GMT 2023","Thu May 25 07:10:35 GMT 2023","1021","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsTimeBig","Ввод в поле ""Срок вклада"" большое значение",""
"broken","Thu May 25 07:10:32 GMT 2023","Thu May 25 07:10:33 GMT 2023","692","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditFalseLongF","Ввод в поле ""Контактное лицо"" длинную фамилию",""
"broken","Thu May 25 07:10:32 GMT 2023","Thu May 25 07:10:33 GMT 2023","1159","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditTrue","Отправка заявки с корректными данными",""
"broken","Thu May 25 07:10:33 GMT 2023","Thu May 25 07:10:34 GMT 2023","979","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsTimeSpace","Ввод пробела в поле ""Срок вклада""",""
"broken","Thu May 25 07:10:32 GMT 2023","Thu May 25 07:10:32 GMT 2023","636","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditEmpty","Отправка заявки с пустыми полями",""
"broken","Thu May 25 07:10:29 GMT 2023","Thu May 25 07:10:29 GMT 2023","531","","Поверка мобильного сценария: оформление карты MTS CASHBACK","","tests.mobile.MobileFirstTest","cardMtsCashBackFalseData","Отправка заявки с вводом в поля по одной цифре",""
"broken","Thu May 25 07:10:34 GMT 2023","Thu May 25 07:10:34 GMT 2023","754","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsCheckData","Проверка данных на странице с выбором вклада и на отдельной странице вклада",""
"broken","Thu May 25 07:10:29 GMT 2023","Thu May 25 07:10:30 GMT 2023","397","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditPhoneOneNumber","Ввод в поле ""Мобильный телефон"" одной цифры",""
"broken","Thu May 25 07:10:30 GMT 2023","Thu May 25 07:10:31 GMT 2023","964","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditTrue","Отправка заявки с корректными данными",""
"broken","Thu May 25 07:10:34 GMT 2023","Thu May 25 07:10:35 GMT 2023","1267","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsTrue","Заполнение и отправка формы на депозит на отдельной странице",""
"broken","Thu May 25 07:10:31 GMT 2023","Thu May 25 07:10:32 GMT 2023","461","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditFalseLongO","Ввод в поле ""Контактное лицо"" длинную фамилию",""
"broken","Thu May 25 07:10:31 GMT 2023","Thu May 25 07:10:31 GMT 2023","822","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditFalseFIO","Ввод в поле ""ФИО"": [2] 0",""
"broken","Thu May 25 07:10:29 GMT 2023","Thu May 25 07:10:30 GMT 2023","538","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditSumSpace","Ввод пробела в поле ""Сумма""",""
"broken","Thu May 25 07:10:32 GMT 2023","Thu May 25 07:10:33 GMT 2023","1073","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCreditFalseFIO","Ввод в поле ""Контактное лицо"" чисел и английских букв [2] Petr Petrov",""
"broken","Thu May 25 07:10:29 GMT 2023","Thu May 25 07:10:30 GMT 2023","948","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditSumBig","Ввод в поле ""Сумма"" большого числа",""
"broken","Thu May 25 07:10:29 GMT 2023","Thu May 25 07:10:30 GMT 2023","876","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditTimeBig","Ввод в поле ""Срок"" пробел",""
"broken","Thu May 25 07:10:30 GMT 2023","Thu May 25 07:10:31 GMT 2023","903","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditFalseYoungBirthday","Ввод в поле ""Дата рождения"" - ""сегодняшяя дата ""-"" 2 года""",""
"broken","Thu May 25 07:10:35 GMT 2023","Thu May 25 07:10:36 GMT 2023","498","","Поверка сценария: оформление MTS CASHBACK на главной странице","","tests.desktop.FirstTest","cardMtsCashbackRandom","Ввод кода, Отправка заявки с вводом в поля рандомных цифр в поле дата и ввода в поле телефон [1] 1999999999",""
