"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed May 24 22:11:36 GMT 2023","Wed May 24 22:11:36 GMT 2023","867","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsTrue","Заполнение и отправка формы на депозит на отдельной странице",""
"broken","Wed May 24 22:11:33 GMT 2023","Wed May 24 22:11:33 GMT 2023","529","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditPhoneOneNumber","Ввод в поле ""Мобильный телефон"" одной цифры",""
"broken","Wed May 24 22:11:33 GMT 2023","Wed May 24 22:11:34 GMT 2023","944","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditTimeBig","Ввод в поле ""Срок"" пробел",""
"broken","Wed May 24 22:11:32 GMT 2023","Wed May 24 22:11:32 GMT 2023","573","","Поверка мобильного сценария: оформление карты MTS CASHBACK","","tests.mobile.MobileFirstTest","cardMtsCashBackEmpty","Отправка заявки с пустыми полями",""
"broken","Wed May 24 22:11:35 GMT 2023","Wed May 24 22:11:36 GMT 2023","789","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsFalseFIO","Ввод на отдельной странице вклада в поле ""ФИО"" чисел и английских букв [2] Petr Petrov",""
"broken","Wed May 24 22:11:33 GMT 2023","Wed May 24 22:11:34 GMT 2023","845","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditSumSpace","Ввод пробела в поле ""Сумма""",""
"broken","Wed May 24 22:11:36 GMT 2023","Wed May 24 22:11:36 GMT 2023","807","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsEmptyField","Проверка отправления заявки с пустыми полями",""
"broken","Wed May 24 22:11:35 GMT 2023","Wed May 24 22:11:36 GMT 2023","913","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsSumBig","Ввод в поле ""Сумма вклада"" большого числа",""
"broken","Wed May 24 22:11:37 GMT 2023","Wed May 24 22:11:37 GMT 2023","422","","Поверка сценария: оформление MTS CASHBACK на главной странице","","tests.desktop.FirstTest","cardMtsCashbackRandom","Ввод кода, Отправка заявки с вводом в поля рандомных цифр в поле дата и ввода в поле телефон [2] 1000000000",""
"broken","Wed May 24 22:11:33 GMT 2023","Wed May 24 22:11:34 GMT 2023","923","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditTrue","Отправка заявки с корректными данными",""
"broken","Wed May 24 22:11:35 GMT 2023","Wed May 24 22:11:36 GMT 2023","589","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsOneNumberPhone","Ввод на отдельной странице вклада в поле ""Мобильный телефон"" одной цифры",""
"broken","Wed May 24 22:11:35 GMT 2023","Wed May 24 22:11:35 GMT 2023","251","","Поверка сценария: оформление расчётного счета для малого бизнеса","","tests.desktop.FourTest","businessCredit","businessCredit()",""
"broken","Wed May 24 22:11:35 GMT 2023","Wed May 24 22:11:36 GMT 2023","865","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsFalseFIO","Ввод на отдельной странице вклада в поле ""ФИО"" чисел и английских букв [1] 0",""
"broken","Wed May 24 22:11:34 GMT 2023","Wed May 24 22:11:35 GMT 2023","658","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditFalseFIO","Ввод в поле ""ФИО"": [1] .",""
"broken","Wed May 24 22:11:33 GMT 2023","Wed May 24 22:11:33 GMT 2023","646","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditTimeSpace","Ввод в поле ""Срок"" большого числа",""
"broken","Wed May 24 22:11:35 GMT 2023","Wed May 24 22:11:36 GMT 2023","940","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsCheckData","Проверка данных на странице с выбором вклада и на отдельной странице вклада",""
"broken","Wed May 24 22:11:37 GMT 2023","Wed May 24 22:11:37 GMT 2023","336","","Поверка сценария: оформление MTS CASHBACK на главной странице","","tests.desktop.FirstTest","cardMtsCashbackEmpty","Отправка заявки с пустыми полями",""
"broken","Wed May 24 22:11:35 GMT 2023","Wed May 24 22:11:36 GMT 2023","853","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsTimeBetween","Ввод пробела в поле ""Срок вклада"" значение ""22"" - между 20 и 24",""
"broken","Wed May 24 22:11:32 GMT 2023","Wed May 24 22:11:32 GMT 2023","518","","Поверка мобильного сценария: оформление карты MTS CASHBACK","","tests.mobile.MobileFirstTest","cardMtsCashBackFalseData","Отправка заявки с вводом в поля по одной цифре",""
"broken","Wed May 24 22:11:33 GMT 2023","Wed May 24 22:11:34 GMT 2023","850","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditFalseOldBirthday","Ввод в поле ""Дата рождения"" - ""сегодняшяя дата ""-"" 80 лет""",""
"broken","Wed May 24 22:11:36 GMT 2023","Wed May 24 22:11:36 GMT 2023","867","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsTimeButton","Нажать на кнопку с цифрой под полем ""Срок вклада""",""
"broken","Wed May 24 22:11:33 GMT 2023","Wed May 24 22:11:34 GMT 2023","793","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditFalseEmail","Ввод в поле ""Электронная почта"" одного символа",""
"broken","Wed May 24 22:11:37 GMT 2023","Wed May 24 22:11:37 GMT 2023","483","","Поверка сценария: оформление MTS CASHBACK на главной странице","","tests.desktop.FirstTest","cardMtsCashbackRandom","Ввод кода, Отправка заявки с вводом в поля рандомных цифр в поле дата и ввода в поле телефон [1] 1999999999",""
"broken","Wed May 24 22:11:34 GMT 2023","Wed May 24 22:11:35 GMT 2023","508","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditFalseFIO","Ввод в поле ""ФИО"": [3] Petr Petrov",""
"broken","Wed May 24 22:11:35 GMT 2023","Wed May 24 22:11:36 GMT 2023","692","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsTimeSpace","Ввод пробела в поле ""Срок вклада""",""
"broken","Wed May 24 22:11:33 GMT 2023","Wed May 24 22:11:34 GMT 2023","799","","Поверка сценария: оформление кредита наличными","","tests.desktop.ThirdTest","creditFalseYoungBirthday","Ввод в поле ""Дата рождения"" - ""сегодняшяя дата ""-"" 2 года""",""
"broken","Wed May 24 22:11:26 GMT 2023","Wed May 24 22:11:32 GMT 2023","5796","","Поверка мобильного сценария: вход в личный кабинет","","tests.mobile.MobileSecondTest","cardInput","Ввод кода, Отправка заявки с вводом правильного телефона - все девятки",""
"broken","Wed May 24 22:11:36 GMT 2023","Wed May 24 22:11:37 GMT 2023","768","","Поверка сценария: оформление вклада","","tests.desktop.SecondTest","depositAndAccountsTimeBig","Ввод в поле ""Срок вклада"" большое значение",""
"broken","Wed May 24 22:11:32 GMT 2023","Wed May 24 22:11:32 GMT 2023","617","","Поверка мобильного сценария: оформление карты MTS CASHBACK","","tests.mobile.MobileFirstTest","cardMtsCashBackTrue","Ввод кода, Отправка заявки с вводом в поля рандомных цифр в поле дата и телефон",""
